ROW_NUM,CTPRVN_NM,SIGUNGU_NM,EMD_NM,LVSTCK_NM,FARM_CO
12374,울산광역시,북구,창평동,거위,1
12375,경상남도,고성군,마암면,사슴,2
12376,인천광역시,남동구,수산동,사슴,1
12377,충청남도,보령시,주교면,돼지,6
12378,대구광역시,달성군,화원읍,염소,2
12379,충청북도,청주시 상당구,낭성면,꿀벌,7
12380,경기도,용인시 처인구,남사면,사슴,1
12381,경상북도,칠곡군,지천면,사슴,4
12382,전라북도,익산시,덕기동,기러기,1
12383,경상북도,경주시,조양동,닭,4
12384,충청남도,부여군,세도면,닭,22
12385,경상남도,창녕군,대합면,염소,5
12386,충청남도,청양군,장평면,꿀벌,1
12387,강원도,화천군,사내면,돼지,8
12388,전라남도,구례군,용방면,면양,1
12389,충청북도,보은군,장안면,꿀벌,6
12390,경상남도,함양군,수동면,돼지,7
12391,전라북도,고창군,신림면,닭,13
12392,강원도,삼척시,근덕면,돼지,4
12393,전라북도,정읍시,산외면,돼지,2
12394,충청북도,청주시 청원구,북이면,돼지,14
12395,경상북도,문경시,산양면,돼지,1
12396,경상북도,영천시,청통면,닭,19
12397,전라남도,순천시,대룡동,돼지,1
12398,경상남도,거창군,웅양면,염소,7
12399,전라북도,무주군,무주읍,토끼,1
12400,충청북도,충주시,동량면,오리,5
12401,전라북도,김제시,부량면,거위,1
12402,충청남도,청양군,대치면,거위,2
12403,충청북도,충주시,금가면,토끼,3
12404,전라북도,완주군,봉동읍,사슴,1
12405,대구광역시,수성구,매호동,돼지,1
12406,전라남도,구례군,구례읍,관상조,1
12407,전라남도,여수시,둔덕동,닭,3
12408,전라북도,정읍시,영원면,돼지,3
12409,경상남도,거창군,마리면,오리,5
12410,충청북도,청주시 상당구,석교동,토끼,1
12411,대구광역시,동구,신용동,거위,1
12412,경상북도,안동시,서후면,기러기,1
12413,경상남도,밀양시,무안면,꿀벌,1
12414,인천광역시,옹진군,자월면,염소,1
12415,경기도,광주시,직동,닭,1
12416,충청남도,서산시,고북면,관상조,2
12417,전라북도,전주시 덕진구,덕진동1가,사슴,1
12418,전라남도,보성군,득량면,사슴,3
12419,강원도,철원군,김화읍,사슴,1
12420,경상남도,창원시 진해구,가주동,염소,1
12421,충청북도,청주시 청원구,율량동,염소,2
12422,전라북도,전주시 완산구,삼천동2가,닭,3
12423,세종특별자치시,,조치원읍,돼지,1
12424,경상남도,김해시,진례면,관상조,1
12425,전라북도,남원시,수지면,염소,3
12426,경상북도,포항시 북구,흥해읍,염소,7
12427,경상남도,고성군,하이면,돼지,5
12428,충청북도,단양군,매포읍,돼지,1
12429,충청북도,옥천군,이원면,꿀벌,7
12430,전라북도,임실군,임실읍,산양,2
12431,경상북도,경주시,감포읍,오리,2
12432,충청북도,충주시,수안보면,염소,14
12433,인천광역시,계양구,다남동,면양,1
12434,경상남도,밀양시,부북면,사슴,2
12435,충청남도,서천군,종천면,칠면조,1
12436,충청남도,서천군,종천면,사슴,5
12437,충청북도,옥천군,옥천읍,꿀벌,13
12438,대전광역시,대덕구,미호동,관상조,1
12439,경상남도,창원시 의창구,북면,염소,9
12440,충청남도,예산군,신양면,말,1
12441,충청남도,논산시,상월면,기러기,1
12442,전라북도,전주시 완산구,대성동,닭,6
12443,경기도,양평군,지평면,닭,11
12444,강원도,횡성군,강림면,오리,2
12445,제주특별자치도,제주시,애월읍,닭,13
12446,울산광역시,남구,선암동,사슴,1
12447,경기도,연천군,청산면,거위,1
12448,충청북도,괴산군,청안면,꿀벌,4
12449,인천광역시,중구,무의동,닭,4
12450,충청북도,청주시 청원구,북이면,사슴,3
12451,전라남도,구례군,용방면,오리,10
12452,강원도,강릉시,주문진읍,사슴,1
12453,부산광역시,기장군,일광면,오리,6
12454,경상남도,사천시,용현면,돼지,3
12455,충청북도,충주시,노은면,꿀벌,8
12456,전라북도,군산시,옥구읍,닭,6
12457,전라남도,신안군,지도읍,거위,1
12458,부산광역시,사하구,당리동,닭,1
12459,경기도,고양시 일산서구,구산동,염소,2
12460,강원도,강릉시,연곡면,돼지,5
12461,대전광역시,유성구,학하동,돼지,1
12462,전라북도,남원시,인월면,돼지,10
12463,부산광역시,해운대구,우동,닭,1
12464,전라북도,부안군,동진면,돼지,1
12465,전라북도,남원시,주생면,돼지,1
12466,경상남도,창녕군,고암면,염소,3
12467,경상북도,예천군,개포면,기러기,2
12468,충청북도,청주시 청원구,북이면,꿀벌,9
12469,경기도,시흥시,신천동,닭,4
12470,대구광역시,수성구,고모동,염소,1
12471,강원도,삼척시,가곡면,닭,14
12472,전라북도,정읍시,소성면,염소,4
12473,전라남도,무안군,일로읍,닭,3
12474,충청남도,아산시,배방읍,돼지,7
12475,충청남도,서산시,고북면,오리,3
12476,충청남도,홍성군,금마면,개,1
12477,전라북도,임실군,신덕면,염소,6
12478,강원도,삼척시,근덕면,사슴,2
12479,경상남도,사천시,서포면,오리,1
12480,충청남도,아산시,염치읍,닭,17
12481,경기도,화성시,팔탄면,토끼,1
12482,경상남도,양산시,하북면,관상조,2
12483,강원도,춘천시,남면,염소,3
12484,전라남도,영암군,군서면,염소,3
12485,전라북도,고창군,성송면,돼지,1
12486,경기도,화성시,원천동,꿀벌,1
12487,경상북도,고령군,대가야읍,염소,4
12488,충청북도,청주시 상당구,산성동,꿀벌,1
12489,경상북도,김천시,대항면,사슴,2
12490,경상남도,김해시,주촌면,닭,15
12491,전라남도,나주시,반남면,닭,11
12492,경상남도,진주시,이반성면,돼지,2
12493,경상남도,진주시,사봉면,관상조,1
12494,경상남도,고성군,하이면,관상조,1
12495,경상남도,합천군,가회면,돼지,4
12496,강원도,춘천시,남산면,염소,7
12497,충청남도,태안군,고남면,염소,7
12498,경상남도,합천군,대병면,사슴,3
12499,충청북도,청원군,오창읍,염소,2
12500,강원도,동해시,송정동,염소,1
12501,경상북도,포항시 남구,호미곶면,돼지,2
12502,전라북도,군산시,회현면,염소,4
12503,제주특별자치도,서귀포시,토평동,돼지,1
12504,충청남도,홍성군,홍성읍,개,2
12505,충청북도,증평군,도안면,꿀벌,3
12506,경기도,용인시 처인구,포곡읍,개,2
12507,경기도,고양시 일산동구,식사동,관상조,1
12508,전라남도,진도군,지산면,닭,15
12509,경상북도,영주시,하망동,염소,4
12510,충청남도,태안군,원북면,염소,9
12511,전라남도,함평군,대동면,관상조,1
12512,전라북도,전주시 덕진구,팔복동4가,관상조,1
12513,전라남도,영암군,덕진면,염소,5
12514,충청북도,충주시,용관동,염소,2
12515,전라북도,익산시,용동면,닭,13
12516,전라남도,장흥군,유치면,닭,3
12517,전라북도,장수군,계북면,염소,6
12518,충청북도,괴산군,청안면,오리,1
12519,경상남도,함안군,법수면,관상조,1
12520,전라남도,장성군,장성읍,사슴,2
12521,강원도,삼척시,원덕읍,관상조,2
12522,경상북도,안동시,남후면,관상조,1
12523,경상북도,상주시,은척면,사슴,2
12524,경기도,포천시,관인면,염소,1
12525,전라북도,김제시,황산동,돼지,4
12526,충청북도,충주시,중앙탑면,토끼,4
12527,경상남도,밀양시,청도면,꿀벌,3
12528,충청남도,홍성군,금마면,토끼,5
12529,경기도,시흥시,과림동,사슴,1
12530,충청북도,청주시 청원구,오창읍,닭,13
12531,충청북도,청주시 상당구,문의면,닭,4
12532,충청북도,청주시 상당구,문의면,염소,1
12533,강원도,춘천시,신북읍,염소,2
12534,경기도,화성시,송산면,염소,7
12535,대구광역시,동구,용수동,닭,2
12536,경기도,여주시,흥천면,꿀벌,1
12537,충청북도,충주시,용두동,염소,3
12538,충청남도,천안시 동남구,목천읍,오리,2
12539,경상남도,창녕군,고암면,관상조,1
12540,전라남도,화순군,동복면,사슴,1
12541,강원도,원주시,지정면,사슴,1
12542,울산광역시,북구,상안동,오리,1
12543,충청남도,당진시,고대면,칠면조,2
12544,경기도,화성시,매송면,돼지,5
12545,전라북도,김제시,황산면,돼지,2
12546,충청북도,영동군,학산면,사슴,1
12547,경기도,광주시,곤지암읍,관상조,1
12548,전라북도,진안군,진안읍,칠면조,3
12549,충청북도,보은군,회남면,꿀벌,6
12550,충청북도,괴산군,문광면,닭,8
12551,울산광역시,북구,산하동,닭,4
12552,부산광역시,해운대구,반송동,닭,1
12553,전라북도,정읍시,산외면,염소,5
12554,경기도,안성시,양성면,말,1
12555,전라남도,여수시,소라면,기러기,4
12556,경기도,연천군,신서면,사슴,1
12557,경상북도,봉화군,물야면,기러기,1
12558,충청북도,충주시,가금면,염소,5
12559,전라북도,김제시,광활면,토끼,1
12560,전라북도,김제시,광활면,닭,5
12561,전라북도,남원시,아영면,염소,4
12562,강원도,고성군,거진읍,돼지,1
12563,경상남도,김해시,삼계동,관상조,1
12564,경상북도,칠곡군,북삼읍,타조,1
12565,경상북도,봉화군,석포면,칠면조,2
12566,강원도,강릉시,구정면,거위,2
12567,전라남도,함평군,학교면,닭,9
12568,충청북도,청주시 흥덕구,옥산면,돼지,6
12569,전라북도,정읍시,소성면,기러기,1
12570,경기도,고양시 일산동구,설문동,염소,1
12571,충청북도,청주시 청원구,외남동,말,1
12572,충청북도,청주시 청원구,외남동,닭,1
12573,경기도,하남시,하사창동,말,1
12574,전라북도,완주군,상관면,염소,6
12575,경상북도,예천군,효자면,거위,2
12576,경상남도,합천군,대양면,염소,5
12577,경기도,포천시,관인면,닭,4
12578,전라남도,광양시,다압면,오리,1
12579,전라남도,강진군,칠량면,거위,1
12580,전라남도,완도군,보길면,닭,11
12581,경기도,포천시,설운동,닭,4
12582,경기도,양평군,단월면,염소,2
12583,전라북도,완주군,구이면,오리,3
12584,경상북도,포항시 북구,죽장면,염소,3
12585,전라남도,곡성군,입면,사슴,1
12586,충청북도,제천시,신월동,꿀벌,1
12587,충청남도,아산시,초사동,돼지,2
12588,경상남도,거창군,신원면,돼지,3
12589,경상북도,영주시,조암동,염소,2
12590,경상남도,통영시,명정동,염소,2
12591,충청북도,충주시,가주동,사슴,1
12592,제주특별자치도,서귀포시,토평동,닭,1
12593,충청북도,괴산군,괴산읍,닭,10
12594,전라북도,정읍시,덕천면,말,1
12595,충청남도,논산시,강경읍,닭,2
12596,경기도,화성시,송산면,개,1
12597,경기도,동두천시,지행동,닭,3
12598,경상북도,구미시,옥성면,기러기,1
12599,강원도,속초시,장사동,염소,1
12600,강원도,속초시,장사동,사슴,2
12601,강원도,강릉시,사천면,거위,1
12602,충청남도,청양군,운곡면,토끼,1
12603,경상북도,문경시,동로면,염소,2
12604,경상남도,진주시,문산읍,거위,1
12605,경상남도,밀양시,산내면,꿩,3
12606,경기도,과천시,문원동,꿀벌,3
12607,강원도,삼척시,하장면,염소,3
12608,충청북도,음성군,금왕읍,거위,2
12609,울산광역시,북구,어물동,오리,2
12610,울산광역시,중구,장현동,사슴,1
12611,전라북도,전주시 덕진구,송천동2가,닭,1
12612,충청남도,공주시,월미동,거위,1
12613,경상북도,고령군,대가야읍,오리,2
12614,경상남도,하동군,금성면,염소,4
12615,전라남도,광양시,옥룡면,거위,1
12616,경상북도,영주시,이산면,오리,2
12617,경기도,평택시,포승읍,돼지,5
12618,충청북도,옥천군,군북면,꿀벌,5
12619,경상남도,김해시,상동면,오리,3
12620,전라북도,남원시,광치동,닭,3
12621,충청남도,부여군,홍산면,돼지,3
12622,강원도,삼척시,도계읍,오리,2
12623,전라남도,순천시,낙안면,사슴,1
12624,경기도,하남시,하산곡동,꿀벌,5
12625,충청북도,청원군,낭성면,염소,2
12626,전라북도,익산시,왕궁면,사슴,1
12627,경기도,안성시,일죽면,염소,2
12628,전라남도,장흥군,용산면,사슴,1
12629,충청남도,공주시,탄천면,사슴,5
12630,전라북도,전주시 완산구,원당동,닭,1
12631,경기도,수원시 장안구,이목동,닭,3
12632,강원도,태백시,금천동,염소,1
12633,강원도,태백시,금천동,닭,1
12634,경상남도,진주시,지수면,닭,5
12635,경상북도,영천시,자양면,염소,1
12636,제주특별자치도,서귀포시,안덕면,꿀벌,14
12637,경기도,양평군,강상면,사슴,2
12638,충청남도,논산시,벌곡면,염소,3
12639,전라남도,순천시,삼거동,닭,4
12640,전라북도,완주군,동상면,염소,3
12641,제주특별자치도,제주시,연동,꿀벌,6
12642,전라북도,김제시,진봉면,사슴,3
12643,경상북도,상주시,중동면,돼지,3
12644,인천광역시,강화군,화도면,염소,2
12645,인천광역시,강화군,하점면,염소,3
12646,충청남도,금산군,진산면,산양,1
12647,전라남도,신안군,도초면,닭,2
12648,경상북도,청도군,이서면,돼지,7
12649,전라북도,진안군,백운면,산양,2
12650,전라북도,익산시,삼기면,염소,5
12651,경상북도,봉화군,춘양면,사슴,4
12652,전라북도,진안군,진안읍,토끼,3
12653,충청남도,서산시,운산면,거위,3
12654,충청북도,보은군,산외면,사슴,6
12655,경상남도,창원시 진해구,대장동,닭,3
12656,강원도,고성군,토성면,기러기,1
12657,전라북도,순창군,풍산면,칠면조,3
12658,경상남도,김해시,유하동,사슴,1
12659,경상북도,경산시,남산면,돼지,2
12660,전라남도,고흥군,도덕면,사슴,1
12661,경기도,평택시,서탄면,관상조,1
12662,강원도,고성군,죽왕면,오리,1
12663,충청남도,보령시,남곡동,닭,4
12664,전라남도,영암군,신북면,돼지,3
12665,전라북도,장수군,계남면,칠면조,4
12666,전라북도,장수군,계남면,관상조,3
12667,충청북도,충주시,수안보면,토끼,3
12668,충청북도,청주시 상당구,명암동,꿀벌,2
12669,서울특별시,성북구,정릉동,닭,2
12670,충청남도,금산군,제원면,염소,3
12671,경상남도,산청군,삼장면,돼지,2
12672,경상남도,고성군,구만면,사슴,1
